DINFLAG,BENZ,BENZ2,BENZ3,BRAND,ALTNO,ALTNO2,COLORCODE,REMARKS,DATE,COST,SELL,QTY,CURRENCY,FCAMOUNT,CONVERSION,LOCATION
,221 830 07 18,,,HENGST,E2919LC-2,,,,05/24/2016,690.58,1800.00,0,HK$,102.00,6.23,
,003 989 98 20 10,,,REINZ,70-31414-10,,,,05/24/2016,203.11,450.00,0,HK$,30.00,6.23,
,004 159 18 03,,,BOSCH,Y R7M PP3 3,,,,05/24/2016,203.11,430.00,0,HK$,30.00,6.23,
,112 200 09 70,,,INA,534.0114.20,,,,05/24/2016,1868.63,3900.00,0,HK$,276.00,6.23,
,169 240 06 18,,,FEBI,30008,,,,05/24/2016,1049.41,2200.00,0,HK$,155.00,6.23,
,126 320 05 30,,,BILSTEIN,B36-0501,M24-005012,,,05/24/2016,1360.85,3000.00,0,HK$,201.00,6.23,
,126 320 04 31,,,BILSTEIN,B46-0511,M24-005111,,,05/24/2016,1381.16,3000.00,0,HK$,204.00,6.23,
,124 320 04 73,,,FEBI,09795,,,,05/24/2016,1144.20,2400.00,0,HK$,169.00,6.23,
,004 420 52 20,,,TRW,GDB1643,,,,05/24/2016,1604.59,3400.00,0,HK$,237.00,6.23,
,005 420 43 20,005 420 49 20,005 420 51 20,TRW,GDB1738,,,,05/24/2016,1252.52,2600.00,0,HK$,185.00,6.23,
,170 463 00 15,,,LEMFORDER,212 100 1,,,,05/24/2016,5930.87,12000.00,0,HK$,876.00,6.23,
,002 477 27 01,,,HENGST,H82WK02,,,,05/24/2016,311.44,650.00,0,HK$,46.00,6.23,
,164 500 00 49,,,FEBI,39927,,,,05/24/2016,1821.24,3800.00,0,HK$,269.00,6.23,
,211 880 00 29,,,STABILUS,8451RV 0260N,,,,05/24/2016,582.25,1300.00,0,HK$,86.00,6.23,
,164 905 82 00,,,DB,,,,,05/24/2016,4448.15,9200.00,0,HK$,657.00,6.23,
D,072581 000303,,,REPL.,002 545 08 34,,,,05/24/2016,33.85,70.00,0,HK$,5.00,6.23,
,211 693 02 33,,,DB,,,,,06/01/2016,524.56,1000.00,0,HK$,75.00,6.23,
,111 200 00 70,,,INA,,,,,06/01/2016,831.81,1800.00,0,HK$,119.00,6.23,
,221 240 10 18,,,OEM,,,,,06/01/2016,1090.44,2200.00,0,HK$,156.00,6.23,
,124 820 01 92,,,DB,,,,,06/01/2016,419.40,850.00,0,HK$,60.00,6.23,
,001 988 97 81,,,DB,,,,,06/01/2016,104.85,210.00,0,HK$,15.00,6.23,
,008 431 98 12,,,BOSCH,0 986 483 001,,,,06/01/2016,34390.80,59000.00,0,HK$,4920.00,6.23,
,202 421 09 12,,,FEBI,8129,,,,03/11/2016,732.36,1800.00,0,EUR,11.87,56.05,
,203 421 03 12,,,FEBI,18886,,,,03/11/2016,719.40,1800.00,0,EUR,11.66,56.05,
,000 421 19 12,204 421 00 12,,FEBI,30556,,,,03/11/2016,884.75,2300.00,0,EUR,14.34,56.05,
,212 421 13 12,,,FEBI,30550,,,,03/11/2016,1242.60,2900.00,0,EUR,20.14,56.05,
,000 423 13 12,,,FEBI,30554,,,,03/11/2016,653.38,1800.00,0,EUR,10.59,56.05,
,140 423 04 12,,,FEBI,08130,,,,03/11/2016,902.64,2000.00,0,EUR,14.63,56.05,
,202 423 00 12,,,FEBI,08138,,,,03/11/2016,428.19,1200.00,0,EUR,6.94,56.05,
,203 423 01 12,,,FEBI,4629,,,,03/11/2016,513.33,1500.00,0,EUR,8.32,56.05,
,204 423 15 12,,,FEBI,30555,,,,03/11/2016,713.23,2000.00,0,EUR,11.56,56.05,
,221 423 07 12,,,FEBI,26404,,,,03/11/2016,671.28,1900.00,0,EUR,10.88,56.05,
,000 460 00 05,,,FEBI,01729,,,,03/11/2016,784.80,2000.00,0,EUR,12.72,56.05,
,123 460 15 05,,,FEBI,3670,,,,03/11/2016,672.51,1600.00,0,EUR,10.90,56.05,
,123 460 16 05,,,FEBI,6374,,,,03/11/2016,680.53,0.00,0,EUR,11.03,56.05,
,126 460 08 05,,,FEBI,07256,,,,03/11/2016,732.36,1800.00,0,EUR,11.87,56.05,
,202 460 04 05,,,FEBI,1665,,,,03/11/2016,2387.10,6000.00,0,EUR,38.69,56.05,
,201 460 00 50,,,FEBI,2345,,,,03/11/2016,392.40,1000.00,0,EUR,6.36,56.05,
,000 460 47 80,,,FEBI,19153,,,,03/11/2016,219.03,500.00,0,EUR,3.55,56.05,
,124 462 20 30,,,FEBI,1208,,,,03/11/2016,2097.12,4900.00,0,EUR,33.99,56.05,
,126 462 07 30,,,FEBI,01258,,,,03/11/2016,2668.44,6000.00,0,EUR,43.25,56.05,
,000 463 51 32,,,FEBI,01263,,,,03/11/2016,614.51,1300.00,0,EUR,9.96,56.05,
,000 501 82 15,,,FEBI,30533,,,,03/11/2016,206.07,450.00,0,EUR,3.34,56.05,
,123 501 08 82,,,FEBI,11421,,,,03/11/2016,174.00,440.00,0,EUR,2.82,56.05,
,123 501 18 82,,,FEBI,12094,,,,03/11/2016,234.45,580.00,0,EUR,3.80,56.05,
,123 501 25 82,,,FEBI,12527,,,,03/11/2016,205.46,520.00,0,EUR,3.33,56.05,
,124 501 24 82,,,FEBI,11980,,,,03/11/2016,127.72,320.00,0,EUR,2.07,56.05,
,140 501 36 82,,,FEBI,26159,,,,03/11/2016,294.30,700.00,0,EUR,4.77,56.05,
,201 501 23 82,,,FEBI,5257,,,,03/11/2016,130.80,330.00,0,EUR,2.12,56.05,
,124 540 14 68,,,FEBI,19266,,,,03/11/2016,490.50,1400.00,0,EUR,7.95,56.05,
,210 545 00 24,,,FEBI,24052,,,,03/11/2016,189.41,460.00,0,EUR,3.07,56.05,
,000 586 41 43,,,FEBI,2442,,,,03/11/2016,273.32,620.00,0,EUR,4.43,56.05,
,000 586 55 46,,,FEBI,8711,,,,03/11/2016,58.61,200.00,0,EUR,0.95,56.05,
,116 670 00 39,,,FEBI,8883,,,,03/11/2016,716.93,2000.00,0,EUR,11.62,56.05,
,123 670 00 39,,,FEBI,8886,,,,03/11/2016,719.40,2000.00,0,EUR,11.66,56.05,
,116 671 00 20,,,FEBI,8882,,,,03/11/2016,1027.90,2500.00,0,EUR,16.66,56.05,
,123 680 06 25,,,FEBI,8908,,,,03/11/2016,703.36,1800.00,0,EUR,11.40,56.05,
,124 680 00 25,124 682 00 26,,FEBI,9505,,,,03/11/2016,977.92,2700.00,0,EUR,15.85,56.05,
,201 682 03 26,,,FEBI,9506,,,,03/11/2016,1026.66,2800.00,0,EUR,16.64,56.05,
,126 720 05 16,,,FEBI,19689,,,,03/11/2016,294.30,750.00,0,EUR,4.77,56.05,
,170 750 00 36,,,FEBI,34112,,,,03/11/2016,457.80,1000.00,0,EUR,7.42,56.05,
,126 800 00 78,,,FEBI,10498,,,,03/11/2016,95.02,300.00,0,EUR,1.54,56.05,
,124 820 07 08,,,FEBI,18859,,,,03/11/2016,1896.60,4600.00,0,EUR,30.74,56.05,
,000 820 90 10,,,FEBI,24199,,,,03/11/2016,268.39,720.00,0,EUR,4.35,56.05,
,124 820 45 10,,,FEBI,18308,,,,03/11/2016,163.50,480.00,0,EUR,2.65,56.05,
,124 820 46 10,,,FEBI,18307,,,,03/11/2016,163.50,480.00,0,EUR,2.65,56.05,
,210 869 08 21,,,FEBI,23113,,,,03/11/2016,203.00,550.00,0,EUR,3.29,56.05,
,642 905 00 00,,,FEBI,37984,,,,03/11/2016,882.90,2200.00,0,EUR,14.31,56.05,
,008 981 43 25,,,FEBI,05362,,,,03/11/2016,147.46,420.00,0,EUR,2.39,56.05,
,201 988 05 11,,,FEBI,09765,,,,03/11/2016,24.68,70.00,0,EUR,0.40,56.05,
,000 989 88 03,,,FEBI,8972,,,,03/11/2016,199.29,500.00,0,EUR,3.23,56.05,
,000 989 91 03,,,FEBI,02615,,,,03/11/2016,194.97,520.00,0,EUR,3.16,56.05,
,000 989 92 03,,,FEBI,08971,,,,03/11/2016,178.92,500.00,0,EUR,2.90,56.05,
,001 989 68 03,,,FEBI,29449,,,,03/11/2016,274.56,680.00,0,EUR,4.45,56.05,
,000 989 08 25,,,FEBI,2374,,,,03/11/2016,212.86,500.00,0,EUR,3.45,56.05,
,000 990 48 07,,,FEBI,15655,,,,03/11/2016,32.70,90.00,0,EUR,0.53,56.05,
,123 990 00 60,,,FEBI,8731,,,,03/11/2016,52.44,140.00,0,EUR,0.85,56.05,
,003 997 55 94,,,FEBI,9236,,,,03/11/2016,1728.16,4000.00,0,EUR,28.01,56.05,
,104 010 21 30,,,FEBI,11432,,,,03/11/2016,391.17,950.00,0,EUR,6.34,56.05,
,603 016 02 21,,,FEBI,01343,,,,03/11/2016,220.88,580.00,0,EUR,3.58,56.05,
,115 050 11 11,,,FEBI,01045,,,,03/11/2016,1488.77,3400.00,0,EUR,24.13,56.05,
,119 050 17 11,,,FEBI,25058,,,,03/11/2016,2456.82,5400.00,0,EUR,39.62,56.05,
,120 050 02 11,,,FEBI,1440,,,,03/11/2016,1066.14,2500.00,0,EUR,17.28,56.05,
,615 050 08 11,,,FEBI,01048,,,,03/11/2016,1506.67,3500.00,0,EUR,24.42,56.05,
,119 050 04 16,,,FEBI,10338,,,,03/11/2016,1016.79,2500.00,0,EUR,16.48,56.05,
,119 050 01 58,,,FEBI,8647,,,,03/11/2016,261.60,750.00,0,EUR,4.24,56.05,
,612 050 00 58,,,FEBI,19271,,,,03/11/2016,95.02,350.00,0,EUR,1.54,56.05,
,601 052 03 16,,,FEBI,10408,,,,03/11/2016,88.85,240.00,0,EUR,1.44,56.05,
,601 052 05 16,,,FEBI,10407,,,,03/11/2016,78.36,250.00,0,EUR,1.27,56.05,
,000 071 08 26,,,FEBI,6677,,,,03/11/2016,31.47,100.00,0,EUR,0.51,56.05,
,004 153 00 28,,,FEBI,33737,,,,03/11/2016,2060.10,4600.00,0,EUR,33.39,56.05,
,117 200 32 01,117 200 09 01,,FEBI,08748,,,,03/11/2016,2226.68,4600.00,1,EUR,36.09,56.05,
,103 200 04 23,,,FEBI,15261,,,,03/11/2016,725.57,1800.00,0,EUR,11.76,56.05,
,119 200 01 22,,,FEBI,17996,,,,03/11/2016,3047.89,7200.00,0,EUR,49.40,56.05,
,111 200 07 70,,,FEBI,4001,,,,03/11/2016,981.00,2400.00,0,EUR,15.90,56.05,
,103 203 07 74,,,FEBI,10492,,,,03/11/2016,196.20,500.00,0,EUR,3.18,56.05,
,202 240 28 17,,,FEBI,79151,,,,03/11/2016,895.86,2500.00,0,EUR,14.52,56.05,
,202 240 49 17,,,FEBI,19493,,,,03/11/2016,1569.60,3300.00,0,EUR,25.44,56.05,
,210 240 20 17,210 240 04 17,,FEBI,71988,,,,03/11/2016,948.30,2700.00,0,EUR,15.37,56.05,
,210 240 08 17,,,FEBI,1955,,,,03/11/2016,1659.68,3800.00,0,EUR,26.90,56.05,
,126 240 05 48,123 240 10 48,,FEBI,03522,,,,03/11/2016,614.51,1600.00,0,EUR,9.96,56.05,
,124 267 00 97,,,FEBI,31290,,,,03/11/2016,232.00,650.00,0,EUR,3.76,56.05,
,115 270 03 98,,,FEBI,8885,,,,03/11/2016,261.60,750.00,0,EUR,4.24,56.05,
,123 270 00 98,,,FEBI,3219,,,,03/11/2016,248.64,700.00,0,EUR,4.03,56.05,
,140 271 00 80,,,FEBI,10072,,,,03/11/2016,91.93,240.00,0,EUR,1.49,56.05,
,140 277 00 95,,,FEBI,9463,,,,03/11/2016,189.41,450.00,0,EUR,3.07,56.05,
,124 320 02 89,,,FEBI,2891,,,,03/11/2016,148.08,360.00,0,EUR,2.40,56.05,
,123 323 05 85,,,FEBI,06226,,,,03/11/2016,55.53,170.00,0,EUR,0.90,56.05,
,140 330 00 03,,,FEBI,4786,,,,03/11/2016,1003.83,2600.00,0,EUR,16.27,56.05,
,210 350 00 29,,,FEBI,2099,,,,03/11/2016,444.84,1200.00,0,EUR,7.21,56.05,
,201 351 28 42,,,FEBI,7602,,,,03/11/2016,301.09,750.00,0,EUR,4.88,56.05,
,000 990 45 07,,,FEBI,08476,,,,03/11/2016,20.36,70.00,0,EUR,0.33,56.05,
,126 410 02 15,,,FEBI,7540,,,,03/11/2016,1242.60,2800.00,0,EUR,20.14,56.05,
,129 410 01 15,,,FEBI,03412,,,,03/11/2016,2060.10,4600.00,0,EUR,33.39,56.05,
,202 410 10 15,,,FEBI,1743,,,,03/11/2016,1092.06,2400.00,0,EUR,17.70,56.05,
,001 420 06 20,,,FEBI,16127,,,,03/11/2016,418.93,900.00,0,EUR,6.79,56.05,
,003 420 19 20,,,FEBI,16438,,,,03/11/2016,934.73,2200.00,0,EUR,15.15,56.05,
,124 420 11 85,,,FEBI,1666,,,,03/11/2016,291.83,820.00,0,EUR,4.73,56.05,
,124 421 16 12,,,FEBI,05230,,,,03/11/2016,693.49,1700.00,0,EUR,11.24,56.05,
,203 421 03 12,,,FEBI,18886,,,,03/11/2016,719.40,1800.00,0,EUR,11.66,56.05,
,220 421 09 12,,,FEBI,22683,,,,03/11/2016,1124.76,2800.00,0,EUR,18.23,56.05,
,221 421 17 12,,,FEBI,26407,,,,03/11/2016,1360.44,3500.00,0,EUR,22.05,56.05,
,169 423 09 12,169 423 03 12,,FEBI,24750,,,,03/11/2016,477.54,1400.00,0,EUR,7.74,56.05,
,202 423 00 12,,,FEBI,08138,,,,03/11/2016,441.76,1300.00,0,EUR,7.16,56.05,
,000 423 10 12,211 423 07 12,,FEBI,22160,,,,03/11/2016,720.63,1800.00,0,EUR,11.68,56.05,
,211 423 09 12,,,FEBI,22162,,,,03/11/2016,850.20,2000.00,0,EUR,13.78,56.05,
,220 423 01 12,,,FEBI,22205,,,,03/11/2016,654.00,1800.00,0,EUR,10.60,56.05,
,124 460 08 05,,,FEBI,2381,,,,03/11/2016,700.27,1600.00,0,EUR,11.35,56.05,
,109 460 02 61,,,FEBI,8695,,,,03/11/2016,425.10,1000.00,0,EUR,6.89,56.05,
,126 460 00 61,,,FEBI,8696,,,,03/11/2016,287.51,700.00,0,EUR,4.66,56.05,
,000 460 44 80,,,FEBI,19150,,,,03/11/2016,343.66,900.00,2,EUR,5.57,56.05,
,000 460 45 80,,,FEBI,19152,,,,03/11/2016,504.69,1300.00,0,EUR,8.18,56.05,
,211 500 00 49,,,FEBI,37645,,,,03/11/2016,1046.40,2600.00,0,EUR,16.96,56.05,
,123 501 00 82,,,FEBI,11852,,,,03/11/2016,215.94,600.00,0,EUR,3.50,56.05,
,124 501 33 82,,,FEBI,12095,,,,03/11/2016,134.50,360.00,0,EUR,2.18,56.05,
,124 501 58 82,,,FEBI,12998,,,,03/11/2016,144.37,380.00,0,EUR,2.34,56.05,
,126 501 47 82,,,FEBI,5256,,,,03/11/2016,124.01,400.00,1,EUR,2.01,56.05,
,203 501 28 82,,,FEBI,46338,,,,03/11/2016,673.74,1700.00,0,EUR,10.92,56.05,
,210 501 16 82,,,FEBI,26160,,,,03/11/2016,288.90,600.00,0,EUR,3.71,56.05,
,123 501 02 15,,,FEBI,2359,,,,03/11/2016,85.14,220.00,0,EUR,1.38,56.05,
,201 540 14 68,,,FEBI,19268,,,,03/11/2016,523.20,1400.00,0,EUR,8.48,56.05,
,001 545 87 09,,,FEBI,36745,,,,03/11/2016,170.29,480.00,0,EUR,2.76,56.05,
,123 670 02 39,,,FEBI,8893,,,,03/11/2016,1257.41,2900.00,0,EUR,20.36,56.05,
,202 680 00 25,,,FEBI,33051,,,,03/11/2016,1242.60,3000.00,0,EUR,20.14,56.05,
,126 682 00 26,126 680 00 25,,FEBI,8903,,,,03/11/2016,810.71,2300.00,0,EUR,13.14,56.05,
,202 820 53 42,,,FEBI,19848,,,,03/11/2016,1962.62,5200.00,0,EUR,31.81,56.05,
,124 880 01 20,,,FEBI,18925,,,,03/11/2016,85.14,300.00,0,EUR,1.38,56.05,
,203 880 00 29,,,FEBI,24739,,,,03/11/2016,454.72,1100.00,0,EUR,7.37,56.05,
,203 880 04 29,,,FEBI,24733,,,,03/11/2016,454.72,1200.00,0,EUR,7.37,56.05,
,124 980 01 64,,,FEBI,8140,,,,03/11/2016,686.70,1800.00,0,EUR,11.13,56.05,
,116 988 05 11,,,FEBI,7606,,,,03/11/2016,35.17,100.00,0,EUR,0.57,56.05,
,001 989 22 03,,,FEBI,14738,,,,03/11/2016,274.56,720.00,0,EUR,4.45,56.05,
,002 997 84 94,,,FEBI,9250,,,,03/11/2016,1932.38,4700.00,0,EUR,31.32,56.05,
D,000443 034002,,,FEBI,2543,,,,03/11/2016,9.87,40.00,0,EUR,0.16,56.05,
,201 421 12 12,,,FEBI,08543,,,,03/11/2016,487.42,1200.00,0,EUR,7.90,56.05,
,103 016 04 21,,,FEBI,8608,,,,03/11/2016,127.72,290.00,0,EUR,2.07,56.05,
,116 180 01 84,,,FEBI,11549,,,,03/11/2016,88.82,300.00,0,EUR,1.43,56.05,
,123 241 08 13,,,FEBI,05232,,,,03/11/2016,308.49,720.00,0,EUR,5.00,56.05,
,115 270 03 98,,,FEBI,8885,,,,03/11/2016,261.60,750.00,0,EUR,4.24,56.05,
,124 300 12 30,,,FEBI,21327,,,,03/11/2016,523.20,1300.00,0,EUR,8.48,56.05,
,201 300 32 30,,,FEBI,21389,,,,03/11/2016,503.46,1400.00,0,EUR,8.16,56.05,
,115 320 15 89,,,FEBI,5165,,,,03/11/2016,254.81,590.00,0,EUR,4.13,56.05,
,210 323 14 85,,,FEBI,15381,,,,03/11/2016,100.57,260.00,0,EUR,1.63,56.05,
,203 330 39 03,,,FEBI,22615,,,,03/11/2016,490.50,1300.00,0,EUR,7.95,56.05,
,203 330 40 03,,,FEBI,22614,,,,03/11/2016,490.50,1300.00,0,EUR,7.95,56.05,
,221 330 64 11,,,FEBI,30195,,,,03/11/2016,3073.80,6800.00,0,EUR,49.82,56.05,
,126 330 00 75,,,FEBI,8687,,,,03/11/2016,552.82,1400.00,0,EUR,8.96,56.05,
,004 420 87 20,003 420 99 20,,FEBI,16452,,,,03/11/2016,1406.10,3200.00,0,EUR,22.79,56.05,
,169 421 01 12,169 421 08 12,,FEBI,28635,,,,03/11/2016,752.10,2000.00,0,EUR,12.19,56.05,
,211 421 08 12,211 421 07 12,,FEBI,22156,,,,03/11/2016,843.41,2100.00,0,EUR,13.67,56.05,
,124 492 00 44,,,FEBI,10044,,,,03/11/2016,25.92,70.00,0,EUR,0.42,56.05,
,124 500 04 06,,,FEBI,6568,,,,03/11/2016,85.14,230.00,0,EUR,1.38,56.05,
,140 500 17 49,,,FEBI,38803,,,,03/11/2016,843.41,2300.00,0,EUR,13.67,56.05,
,202 500 02 49,,,FEBI,38805,,,,03/11/2016,850.20,2200.00,0,EUR,13.78,56.05,
,123 542 77 07,,,FEBI,19270,,,,03/11/2016,457.80,1200.00,0,EUR,7.42,56.05,
,001 545 98 32,,,FEBI,34524,,,,03/11/2016,2354.40,5800.00,0,EUR,38.16,56.05,
,111 586 00 33/2,,,FEBI,1120,,,,03/11/2016,3803.07,8500.00,0,EUR,61.64,56.05,
,126 880 00 20,,,FEBI,18923,,,,03/11/2016,83.29,240.00,0,EUR,1.35,56.05,
,001 989 46 03,,,FEBI,27975,,,,03/11/2016,271.47,650.00,0,EUR,4.40,56.05,
,124 880 25 70,,,TCL,BZ04004BAP,,,,05/25/2016,3882.07,11000.00,0,US$,53.88,47.50,
,210 880 58 70,,,TCL,BZ04008BA,,,,05/25/2016,3566.49,9000.00,0,US$,49.50,47.50,
,124 880 01 71,,,TCL,BZ04006BAP,,,,05/25/2016,7796.00,16000.00,0,US$,108.20,47.50,
,124 880 29 71,,,TCL,HF-BZ11012-01,,,,05/25/2016,4647.25,12000.00,0,US$,64.50,47.50,
,210 880 14 71,,,TCL,HZ-BZ11015-01,,,,05/25/2016,5965.77,15000.00,0,US$,82.80,47.50,
,124 885 13 21,,,TCL,HF-BZ11012-02,,,,05/25/2016,1491.44,5500.00,0,US$,20.70,47.50,
,210 885 00 21,,,TCL,HF-BZ11005-02,,,,05/25/2016,1174.42,3300.00,0,US$,16.30,47.50,
,210 885 06 21,,,TCL,HF-BZ11005-05,,,,05/25/2016,2107.47,5000.00,0,US$,29.25,47.50,
,210 885 07 25,,,TCL,HF-BZ11005-03,,,,05/25/2016,630.44,2200.00,0,US$,8.75,47.50,
,210 885 06 25,,,TCL,HF-BZ11015-05,,,,05/25/2016,1801.26,4000.00,0,US$,25.00,47.50,
,123 690 04 80,,,TCL,B17510,,,,05/25/2016,266.59,650.00,0,US$,3.70,47.50,
,123 690 08 80,,,TCL,B17514,,,,05/25/2016,252.18,550.00,0,US$,3.50,47.50,
,123 690 09 80,,,TCL,B17517,,,,05/25/2016,299.01,700.00,0,US$,4.15,47.50,
,123 690 10 80,,,TCL,B17516,,,,05/25/2016,313.42,700.00,0,US$,4.35,47.50,
,123 690 33 80,,,TCL,B17521,,,,05/25/2016,1098.77,2300.00,0,US$,15.25,47.50,
,123 690 34 80,,,TCL,B17522,,,,05/25/2016,1098.77,2300.00,0,US$,15.25,47.50,
,123 690 36 80,,,TCL,B17524,,,,05/25/2016,943.86,2100.00,0,US$,13.10,47.50,
,123 690 39 80,,,TCL,B17519,,,,05/25/2016,630.44,1400.00,0,US$,8.75,47.50,
,123 690 40 80,,,TCL,B17520,,,,05/25/2016,630.44,1400.00,0,US$,8.75,47.50,
,124 698 03 30,,,TCL,B489112,,,,05/25/2016,190.93,480.00,0,US$,2.65,47.50,
,140 698 03 30,,,TCL,BO92155,,,,05/25/2016,284.60,650.00,0,US$,3.95,47.50,
,210 698 67 30,,,TCL,B297123,,,,05/25/2016,619.63,1400.00,0,US$,8.60,47.50,
,210 698 70 30,,,TCL,B297126,,,,05/25/2016,619.63,1400.00,0,US$,8.60,47.50,
,123 888 09 23,,,TCL,B17549,,,,05/25/2016,475.53,1000.00,0,US$,6.60,47.50,
,115 992 03 10,,,TCL,SMBZAD0001,,,,05/25/2016,15.85,40.00,0,US$,0.22,47.50,
,123 997 36 81,,,TCL,SMBZG004,,,,05/25/2016,32.42,80.00,0,US$,0.45,47.50,
,210 992 00 10,,,TCL,SMBZAD0002,,,,05/25/2016,18.01,45.00,0,US$,0.25,47.50,
,123 830 06 83,,,TCL,GC-88123,,,,05/25/2016,526.00,1100.00,0,US$,7.30,47.50,
,202 830 00 83,,,TCL,GC-9029,,,,05/25/2016,735.00,1500.00,0,US$,10.20,47.50,
,210 830 03 83,,,TCL,GC-88007A,,,,05/25/2016,541.82,1300.00,0,US$,7.52,47.50,
,220 830 00 83,,,TCL,GC-9220,,,,05/25/2016,785.35,2000.00,0,US$,10.90,47.50,
,211 830 08 18,,,TCL,GC-6648,,,,05/25/2016,1138.40,2400.00,0,US$,7.90,47.50,
,221 830 00 18,,,TCL,GC-6754A,,,,05/25/2016,486.34,950.00,0,US$,6.75,47.50,
,210 730 15 46,,,TCL,JMBZ-WR011,,,,05/25/2016,691.68,2000.00,0,US$,9.60,47.50,
,210 730 16 46,,,TCL,JMBZ-WR012,,,,05/25/2016,691.68,2000.00,0,US$,9.60,47.50,
,210 720 11 46,,,TCL,JMBZ-WR015,,,,05/25/2016,943.86,2300.00,0,US$,13.10,47.50,
,140 730 12 46,,,TCL,JMBZ-WR010,,,,05/25/2016,905.23,2200.00,0,US$,12.55,47.50,
,140 730 11 46,,,TCL,JMBZ-WR009,,,,05/25/2016,905.23,2200.00,0,US$,12.55,47.50,
,124 830 06 58,,,TCL,YL-EB2004,,,,05/25/2016,3739.41,7500.00,0,US$,51.90,47.50,
,124 810 01 16,,,TCL,TH-124L,,,,05/25/2016,1792.61,3800.00,0,US$,24.88,47.50,
,210 810 63 16,,,TCL,TH-202TL,,,,05/25/2016,3019.00,6800.00,0,US$,41.90,47.50,
,210 810 64 16,,,TCL,TH-202TR,,,,05/25/2016,3019.00,6800.00,0,US$,41.90,47.50,
,124 810 54 16,,,TCL,TH-124HER,,,,05/25/2016,2514.56,5500.00,0,US$,34.90,47.50,
,124 880 09 83/A,,,TCL,QZ07016HB,,,,05/25/2016,2204.74,5500.00,0,US$,30.60,47.50,
,210 880 06 83/A,,,TCL,QZ07019HB,,,,05/25/2016,1354.55,4500.00,0,US$,18.80,47.50,
,000 500 60 93,000 500 48 93,,TCL,BZK-1010,,,,05/25/2016,2161.51,4500.00,0,US$,30.00,47.50,
,000 500 79 93,,,TCL,BZK-1009CM,,,,05/25/2016,3303.51,6700.00,0,US$,45.85,47.50,
,642 030 04 03,,,CONTINENTAL,VD1073,,,,06/04/2016,5638.75,16000.00,0,HK$,798.00,6.23,
,209 501 06 82,,,DB,,,,,06/04/2016,2559.34,5100.00,0,HK$,362.00,6.23,
,218 900 92 03,,,BOSCH,1 307 329 501,,,,06/04/2016,6631.66,15000.00,0,HK$,938.00,6.23,
,000 994 50 60,,,DB,,,,,06/04/2016,70.70,400.00,0,HK$,10.00,6.23,
,001 544 91 94,,,BOSCH,1 987 302 213,,,,06/04/2016,35.35,80.00,0,HK$,5.00,6.23,
,169 820 17 45,,,BOSCH,3 397 004 629,,,,06/04/2016,282.80,650.00,0,HK$,40.00,6.23,
,,,,KM,069 0609,,,,05/18/2016,3073.00,7800.00,0,EUR,48.40,56.05,
,,,,KM,069 0612,,,,05/18/2016,3460.26,8500.00,0,EUR,54.50,56.05,
,,,,KM,069 0614,,,,05/18/2016,2857.10,7200.00,0,EUR,45.00,56.05,
,006 250 44 03,013 250 53 03,,KM,069 0578,,,,05/18/2016,1657.11,3200.00,1,EUR,26.10,56.05,
,124 320 14 44,,,LEMFORDER,109 690 3,,,,05/24/2016,900.00,1800.00,0,EUR,14.60,56.05,
,210 320 36 89,,,LEMFORDER,250 390 2,,,,05/24/2016,363.68,750.00,0,EUR,5.90,56.05,
,210 320 37 89,,,LEMFORDER,250 400 2,,,,05/24/2016,363.68,750.00,0,EUR,5.90,56.05,
,211 320 38 89,,,LEMFORDER,293 090 1,,,,05/24/2016,696.53,1400.00,0,EUR,11.30,56.05,
,211 320 39 89,,,LEMFORDER,293 080 1,,,,05/24/2016,696.53,1400.00,0,EUR,11.30,56.05,
,124 330 09 03,,,LEMFORDER,107 250 2,,,,05/24/2016,924.60,1900.00,0,EUR,15.00,56.05,
,211 330 27 03,,,LEMFORDER,254 610 2,,,,05/24/2016,998.57,2000.00,0,EUR,16.20,56.05,
,211 330 28 03,,,LEMFORDER,254 620 2,,,,05/24/2016,998.57,2000.00,0,EUR,16.20,56.05,
,170 330 00 75,,,LEMFORDER,227 550 1,,,,05/24/2016,1103.36,2300.00,0,EUR,17.90,56.05,
,124 333 03 27,,,LEMFORDER,107 260 2,,,,05/24/2016,548.60,1100.00,0,EUR,8.90,56.05,
,204 352 00 27,,,LEMFORDER,347 560 1,,,,05/24/2016,480.79,1000.00,0,EUR,7.80,56.05,
,126 460 08 19,,,LEMFORDER,110 780 1,,,,05/24/2016,671.88,1400.00,0,EUR,10.90,56.05,
,000 250 87 15,,,SACHS,3151 122 331,,,,05/24/2016,795.16,1700.00,0,EUR,12.90,56.05,
,000 423 13 12,,,FEBI,30554,,,,05/23/2016,1055.49,2200.00,0,S$,28.00,35.07,
,005 420 09 20,,,FEBI,16749,,,,05/23/2016,1413.60,2900.00,0,S$,37.50,35.07,
,000 158 78 03,,,BOSCH,0 221 503 035,,,,05/23/2016,1470.15,3000.00,0,S$,39.00,35.07,
,111 200 40 01,,,FEBI,05377,,,,05/23/2016,1432.45,3200.00,0,S$,38.00,35.07,
,112 018 02 09,,,FEBI,33987,,,,05/23/2016,113.09,260.00,0,S$,3.00,35.07,
,123 241 30 13,,,LEMFORDER,108 440 2,,,,05/23/2016,490.05,1100.00,0,S$,13.00,35.07,
